エンティティ物理名,エンティティ論理名,項目順序,エンティティ項目物理名,エンティティ項目論理名,外部キーフラグ,NotNullフラグ,デフォルト値,コンディション物理名,コンディション論理名,備考,登録担当者,登録日付,更新担当者,更新時間
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","39","TOK_HATARI","得意先_本当り","false","false","","","","募金計算条件　得意先の支払条件とする本数あたりの金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","40","ZISYA_HATARI","自社_本当り","false","false","","","","募金計算条件　自社の支払条件とする本数あたりの金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","41","OROSI_HATARI","卸_本当り","false","false","","","","募金計算条件　卸の支払条件とする本数あたりの金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","42","BOKIN_KINGAKU_TOK","募金_金額_得意先","false","false","","","","得意先の募金負担金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","43","BOKIN_KINGAKU_ZISYA","募金_金額_自社","false","false","","","","自社の募金負担金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","44","BOKIN_KINGAKU_OROSI","募金_金額_卸","false","false","","","","卸の募金負担金額","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","45","AZUKARI_KBN","預り_区分","false","false","","COD_ZIKKOU_KBN01","実行区分01","預り区分（0：預りしない  1：預りする）
G申請：協定書未達、
　　　　　フルオペ支払先マスタの預り区分が「預り」
Ｋ申請：預りなし","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","46","TAISYOUGAI_KBN","対象外_区分","false","false","","COD_TAISYOUGAI_KBN01","対象外区分01","0:対象 1:対象外
フルオペ手数料計算データ「預り区分」が「預り」の場合、「1：対象外」
協定書エラーの場合、「1：対象外」","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","47","SIHA_ANNAISYO_SOUHU_KBN","支払_案内書_送付_区分","false","false","","COD_SIHA_ANNAISYO_KBN01","支払案内書送付区分01","0:非送付 1:親展 2:端末","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","48","MEI_INZI_KBN","明細_印字_区分","false","false","","COD_ZIKKOU_KBN01","実行区分01","0：印字しない　1：印字する","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","49","KYOUTEISYO_ERR_KBN","協定書_エラー_区分","false","false","","COD_KYOUTEISYO_ERR_KBN01","協定書エラー区分01","０：協定書エラー無し　１：協定書未入力、２：締日相違、３：未設定売価、４：協定書未達","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","50","HURIKOMI_ANNAISYO_OUT_KBN","振込_案内書_出力_区分","false","false","","COD_OUT_STS_KBN01","出力状態区分01","0：振込案内書未出力　1：振込案内書出力済
親展の場合は振込案内書データ作成(バッチ)、
端末の場合は振込案内書出力画面(画面)にて振込案内書出力済を設定する","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","51","G1_TESURYOU_SINSEI_NO","G1_手数料_申請_番号","false","false","","","","FO手数料のワークフロー申請番号（G1申請　OR　K申請）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","52","G1_SINSEI_STS","G1_申請_状態","false","false","","","","NULL：未申請、1：申請中、2：決裁済","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","53","G2_TESURYOU_SINSEI_NO","G2_手数料_申請_番号","false","false","","","","FO手数料のワークフロー申請番号（G2申請）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","54","G2_SINSEI_STS","G2_申請_状態","false","false","","","","NULL：未申請、1：申請中、2：決裁済","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","55","BOKIN_SINSEI_NO","募金_申請_番号","false","false","","","","募金のワークフロー申請番号（L申請）","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","56","BOKIN_SINSEI_STS","募金_申請_状態","false","false","","","","NULL：未申請、1：申請中、2：決裁済","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","57","ZIDOU_SINSEI_KBN","自動_申請_区分","false","false","","","","0：自動申請対象外　1：自動申請
月中新規、月中変更、毎回抽出、売上なしで支払がある場合　以外は自動申請とする
総括区分が「0:通常先」の場合のみ","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","58","G1_OUT_RIYU_KBN","G1_出力_理由_区分","false","false","","","","1：月中新規　2：月中変更　3：売上なし支払あり　4：毎回抽出","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","59","X_INS_DATETIME","共通_作成_日時","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","60","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","61","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","62","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","63","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","64","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","65","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","66","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","67","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","68","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","69","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","70","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","71","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","72","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","73","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","74","DENKIRYOU_KINGAKU","電気料_金額","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","75","AKIKAN_SYORI_HIYOU","空缶_処理_費用","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","76","SISETU_SIYOURYOU_KINGAKU","施設_使用料_金額","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","77","ENZYO_DENKIRYOU_KINGAKU","援助_電気料_金額","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","78","ENZYO_AKIKAN_SYORI_HIYOU","援助_空缶_処理_費用","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_FO_TESURYOU_CALC","フルオペ手数料計算データ","79","ENZYO_SISETU_SIYOURYOU_KINGAKU","援助_施設_使用料_金額","false","false","","","","【３次追加】","sis05","2008/07/07 10:28:33","fsol12","2011/03/10 13:07:47"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","1","SINSEI_NO","申請_番号","false","true","","","","申請時の申請番号（WF伝票テーブルと紐づく申請番号）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","2","GETUDO","月度","false","false","","","","G1申請時画面にて入力した「月度」","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","3","SIMEBI","締日","false","false","","","","G1申請時画面にて入力した「締日」","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","4","SIME_YMD","締_年月日","false","false","","","","入力した年月日、又は伝票日","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","5","BUSYO_CD","部署_コード","false","false","","","","得意先の主管部署（営業所）コード","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","6","BUSYO_NM_RYAKU","部署_名称_略","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","7","KAISYA_CD","会社_コード","false","false","","","","営業所の所属会社の会社コード","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","8","TANTOU_KEIRI_BUSYO_CD","担当_経理_部署_コード","false","false","","","","営業所の所属会社の担当経理部署コード","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","9","ZENKAI_KURIKOSI_KINGAKU","前回_繰越_金額","false","false","","","","営業所単位の前回までの繰越金額累積（預り分を含む）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","10","GOUKEI_URI_HONSU","合計_売上_本数","false","false","","","","営業所単位当月売上本数合計（預り分を含む）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","11","GOUKEI_URI_KINGAKU","合計_売上_金額","false","false","","","","営業所単位当月売上金額合計（預り分を含む）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","12","TOUGETU_TESURYOU_GOUKEI","当月_手数料_合計","false","false","","","","当月のFO手数料の営業所合計（G1非表示分を含む、定額・最低保障・調整を加味、対象外分は含まず）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","13","SIHA_TAISYOU_KENSU","支払_対象_件数","false","false","","","","当月の支払対象件数の営業所合計（G1非表示分を含む、対象外分は含まず）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","14","AZUKARI_GOUKEI_KINGAKU","預り_合計_金額","false","false","","","","当月の預り金額の営業所合計
「預り」にした金額はG2申請の「預り金」として表示する","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","15","AZUKARI_KENSU","預り_件数","false","false","","","","当月の預り件数の営業所合計","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","16","EIGYOUSYO_GOUKEI_KINGAKU","営業所_合計_金額","false","false","","","","当月の支払金額の営業所合計（当月_手数料＋預り_金額）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","17","EIGYOUSYO_GOUKEI_KENSU","営業所_合計_件数","false","false","","","","当月の支払件数の営業所合計（預り分を含む）","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","18","TORIKESI_KANOU_KBN","取消_可能_区分","false","false","","","","0:取消不可 1:取消可
G1申請～G1決裁まで、０：取消不可を設定する
G2申請画面で「確定」欄チェックを外すことで、「１：取消可」を設定する
取消伝票（赤伝）の場合は常に　０：取消不可を設定する","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","19","X_INS_DATETIME","共通_作成_日時","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","20","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","21","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","22","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","23","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","24","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","25","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","26","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","27","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
"ZT_G1_FO_SIHA_HED","G1フルオペ支払データ_ヘッダ","28","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","sis05","2008/07/07 10:28:33","base03","2009/07/16 14:11:14"
